gene,value
ADVE02_v2_10779,370.4186779
ADVE02_v2_10780,28.13078588
ADVE02_v2_10781,13.93684022
ADVE02_v2_10782,49.04041467
ADVE02_v2_10783,163.9312348
ADVE02_v2_10784,143.0047202
ADVE02_v2_10785,112.9391512
ADVE02_v2_10786,70.1810768
ADVE02_v2_10787,28.14244991
ADVE02_v2_10788,42.05763968
ADVE02_v2_10789,11.74389176
ADVE02_v2_10790,271.55591
ADVE02_v2_10791,332.7537547
ADVE02_v2_10792,89.08758567
ADVE02_v2_10793,80.70601228
ADVE02_v2_10794,72.2014885
ADVE02_v2_10795,60.50410871
ADVE02_v2_10796,76.68532728
ADVE02_v2_10797,19.61741604
ADVE02_v2_10798,24.68264541
ADVE02_v2_10799,655.2499709
ADVE02_v2_10800,52.34426933
ADVE02_v2_10801,115.712292
ADVE02_v2_10802,15.0021384
ADVE02_v2_10803,7.091076306
ADVE02_v2_10804,8.907815851
ADVE02_v2_10805,90.23087774
ADVE02_v2_10806,17.39728369
ADVE02_v2_10807,5.386748946
ADVE02_v2_10808,4.391326929
ADVE02_v2_10809,6.24808432
ADVE02_v2_10810,13.86774551
ADVE02_v2_10811,2.274933928
ADVE02_v2_10812,5.733894201
ADVE02_v2_10813,23.00958037
ADVE02_v2_10814,45.98029842
ADVE02_v2_10815,2993.097947
ADVE02_v2_10816,94.3875573
ADVE02_v2_10817,4.774682464
ADVE02_v2_10818,30.78312963
ADVE02_v2_10819,40.25633574
ADVE02_v2_10820,14.0784221
ADVE02_v2_10821,9.205925334
ADVE02_v2_10822,4.810559789
ADVE02_v2_10823,6.544842272
ADVE02_v2_10824,74.08067058
ADVE02_v2_10825,22.71363321
ADVE02_v2_10826,12.77561019
ADVE02_v2_10827,22.42751478
ADVE02_v2_10828,12.06793562
ADVE02_v2_10829,36.13001688
ADVE02_v2_10830,608.8081059
ADVE02_v2_10831,9.878763875
ADVE02_v2_10832,15.92953335
ADVE02_v2_10833,11.6401424
ADVE02_v2_10834,47.61323683
ADVE02_v2_10835,50.39399597
ADVE02_v2_10836,25.53193055
ADVE02_v2_10837,18.27949122
ADVE02_v2_10838,19.76025676
ADVE02_v2_10839,1195.089654
ADVE02_v2_10840,139.063063
ADVE02_v2_10841,111.9526649
ADVE02_v2_10842,302.0407481
ADVE02_v2_10843,94.42385486
ADVE02_v2_10844,25.26624433
ADVE02_v2_10845,47.54940928
ADVE02_v2_10846,16.31780519
ADVE02_v2_10847,30.49961326
ADVE02_v2_10848,21.60671727
ADVE02_v2_10849,61.90699379
ADVE02_v2_10850,54.9555957
ADVE02_v2_10851,83.28795306
ADVE02_v2_10852,147.921811
ADVE02_v2_10853,166.7810715
ADVE02_v2_10854,15.06280945
ADVE02_v2_10855,113.1069634
ADVE02_v2_10856,22.51758477
ADVE02_v2_10857,209.602605
ADVE02_v2_10858,28.38017868
ADVE02_v2_10859,57.16464456
ADVE02_v2_10860,22.09578728
ADVE02_v2_10861,6.584658747
ADVE02_v2_10862,215.5141307
ADVE02_v2_10863,33.95664556
ADVE02_v2_10864,7.041579076
ADVE02_v2_10865,9.097415394
ADVE02_v2_10866,196.1661717
ADVE02_v2_10867,69.67266951
ADVE02_v2_10868,119.874528
ADVE02_v2_10869,42.11846549
ADVE02_v2_10870,12.17100502
ADVE02_v2_10871,346.8930483
ADVE02_v2_10872,6.076157144
ADVE02_v2_10873,67.36208079
ADVE02_v2_10874,37.10783295
ADVE02_v2_10875,39.7798528
ADVE02_v2_10876,150.9952299
ADVE02_v2_10877,79.48827171
ADVE02_v2_10878,7.735001551
ADVE02_v2_10879,247.8059772
ADVE02_v2_10880,58.06687752
ADVE02_v2_10881,33.13780652
ADVE02_v2_10882,124.5457101
ADVE02_v2_10883,20.37515175
ADVE02_v2_10884,31.56541943
ADVE02_v2_10885,27.08523669
ADVE02_v2_10886,26.71463295
ADVE02_v2_10887,82.30852481
ADVE02_v2_10888,22.66896938
ADVE02_v2_10889,7.473547781
ADVE02_v2_10890,13.17951614
ADVE02_v2_10891,125.7359982
ADVE02_v2_10892,307.7756916
ADVE02_v2_10893,186.4298079
ADVE02_v2_10894,36.83548397
ADVE02_v2_10895,17.029438
ADVE02_v2_10896,7.785525619
ADVE02_v2_10897,151.055257
ADVE02_v2_10898,177.4063108
ADVE02_v2_10899,74.40076906
ADVE02_v2_10900,33.64266356
ADVE02_v2_10901,108.178246
ADVE02_v2_10902,212.6904218
ADVE02_v2_10903,266.6508872
ADVE02_v2_10904,22.90821406
ADVE02_v2_10905,42.78530779
ADVE02_v2_10906,28.90677102
ADVE02_v2_10907,521.8767735
ADVE02_v2_10908,47.59601199
ADVE02_v2_10909,27.08283961
ADVE02_v2_10910,64.46634734
ADVE02_v2_10911,12.25177147
ADVE02_v2_10912,132.2018134
ADVE02_v2_10913,115.475618
ADVE02_v2_10914,17.71840068
ADVE02_v2_10915,82.38999857
ADVE02_v2_10916,11.7686973
ADVE02_v2_10917,50.03271931
ADVE02_v2_10918,32.40146392
ADVE02_v2_10919,23.03093086
ADVE02_v2_10920,76.89524324
ADVE02_v2_10921,18.62846623
ADVE02_v2_10922,3.644954182
ADVE02_v2_10923,2.569892676
ADVE02_v2_10924,0.783551738
ADVE02_v2_10925,3.687053949
ADVE02_v2_10926,0.922715562
ADVE02_v2_10927,0.543266327
ADVE02_v2_10928,0.85124524
ADVE02_v2_10929,0.787438698
ADVE02_v2_10930,0.708286576
ADVE02_v2_10931,1.250114697
ADVE02_v2_10932,1.523816132
ADVE02_v2_10933,1.3183666
ADVE02_v2_10934,1.4818263
ADVE02_v2_10935,1.711954713
ADVE02_v2_10936,1.223462089
ADVE02_v2_10937,1.1009416
ADVE02_v2_10938,8.477985777
ADVE02_v2_10939,16.72139072
ADVE02_v2_10940,1429.955593
ADVE02_v2_10941,62.2569134
ADVE02_v2_10942,20.11343691
ADVE02_v2_10943,12.63662486
ADVE02_v2_10944,12.14943751
ADVE02_v2_10945,1.450989044
ADVE02_v2_10946,5.852311847
ADVE02_v2_10947,82.20847204
ADVE02_v2_10948,8.080725625
ADVE02_v2_10949,18.53764331
ADVE02_v2_10950,6.421330029
ADVE02_v2_10951,9.092864791
ADVE02_v2_10952,1.30854507
ADVE02_v2_10953,0.987022195
ADVE02_v2_10954,11.54519176
ADVE02_v2_10955,3.251260195
ADVE02_v2_10956,12.38536275
ADVE02_v2_10957,42.76046115
ADVE02_v2_10958,89.24847601
ADVE02_v2_10959,27.85916855
ADVE02_v2_10960,40.65005114
ADVE02_v2_10961,34.54021199
ADVE02_v2_10962,55.87705065
ADVE02_v2_10963,1959.638742
ADVE02_v2_10964,501.9284836
ADVE02_v2_10965,24.08632372
ADVE02_v2_10966,38.71931244
ADVE02_v2_10967,42.93438424
ADVE02_v2_10968,94.99171295
ADVE02_v2_10969,257.082974
ADVE02_v2_10970,163.3249152
ADVE02_v2_10971,89.01451268
ADVE02_v2_10972,126.2813324
ADVE02_v2_10973,49.74050731
ADVE02_v2_10974,31.5904829
ADVE02_v2_10975,51.44718706
ADVE02_v2_10976,214.5219738
ADVE02_v2_10977,338.7823103
ADVE02_v2_10978,208.4773301
ADVE02_v2_10979,206.8891995
ADVE02_v2_10980,216.3874863
ADVE02_v2_10981,168.6558786
ADVE02_v2_10982,588.5454546
ADVE02_v2_10983,59.11950595
ADVE02_v2_10984,21.4477345
ADVE02_v2_10985,885.1249481
ADVE02_v2_10986,455.4877377
ADVE02_v2_10987,14.13744897
ADVE02_v2_10988,56.26552827
ADVE02_v2_10989,61.53542307
ADVE02_v2_10990,76.69327106
ADVE02_v2_10991,46.92570988
ADVE02_v2_10992,27.23229786
ADVE02_v2_10993,32.84533819
ADVE02_v2_10994,99.98880101
ADVE02_v2_10995,49.69371749
ADVE02_v2_10996,42.16867391
ADVE02_v2_10997,164.2017092
ADVE02_v2_10998,57.34405347
ADVE02_v2_10999,29.84447781
ADVE02_v2_11000,53.02538512
ADVE02_v2_11001,86.41368249
ADVE02_v2_11002,70.83309965
ADVE02_v2_11003,110.1661529
ADVE02_v2_11004,335.4537067
ADVE02_v2_11005,80.90390981
ADVE02_v2_11006,8.831231465
ADVE02_v2_11007,49.86818151
ADVE02_v2_11008,23.92942607
ADVE02_v2_11009,109.0598461
ADVE02_v2_11010,157.5593213
ADVE02_v2_11011,64.47519766
ADVE02_v2_11012,61.42429011
ADVE02_v2_11013,17.38294773
ADVE02_v2_11014,38.65116586
ADVE02_v2_11015,26.10082143
ADVE02_v2_11016,8.063917978
ADVE02_v2_11017,17.71187394
ADVE02_v2_11018,14.60856924
ADVE02_v2_11019,17.16478603
ADVE02_v2_11020,30.35589349
ADVE02_v2_11021,12.87210979
ADVE02_v2_11022,87.18683487
ADVE02_v2_11023,26.06089533
ADVE02_v2_11024,19.79783006
ADVE02_v2_11025,2.467606266
ADVE02_v2_11026,10.25460669
ADVE02_v2_11027,9.387894787
ADVE02_v2_11028,34.75944277
ADVE02_v2_11029,54.54266309
ADVE02_v2_11030,208.5313991
ADVE02_v2_11031,45.41640559
ADVE02_v2_11032,9.203368216
ADVE02_v2_11033,59.43083105
ADVE02_v2_11034,81.85301948
ADVE02_v2_11035,30.95331742
ADVE02_v2_11036,9.676574401
ADVE02_v2_11037,4.085422673
ADVE02_v2_11038,37.80721685
ADVE02_v2_11039,67.35802387
ADVE02_v2_11040,214.4437489
ADVE02_v2_11041,52.10339872
ADVE02_v2_11042,14.48679083
ADVE02_v2_11043,34.1492953
ADVE02_v2_11044,78.26551684
ADVE02_v2_11045,104.7430121
ADVE02_v2_11046,285.2926562
ADVE02_v2_11047,47.10203333
ADVE02_v2_11048,107.3997749
ADVE02_v2_11049,233.3230612
ADVE02_v2_11050,292.9013552
ADVE02_v2_11051,15.648244
ADVE02_v2_11052,31.30941393
ADVE02_v2_11053,24.87088415
ADVE02_v2_11054,25.1219852
ADVE02_v2_11055,23.06982965
ADVE02_v2_11056,24.95832634
ADVE02_v2_11057,29.36044148
ADVE02_v2_11058,82.10993388
ADVE02_v2_11059,113.5743931
ADVE02_v2_11060,62.44904454
ADVE02_v2_11061,23.44844395
ADVE02_v2_11062,350.9869898
ADVE02_v2_11063,220.3057343
ADVE02_v2_11064,174.7454351
ADVE02_v2_11065,355.9218058
ADVE02_v2_11066,52.43294997
ADVE02_v2_11067,270.1260485
ADVE02_v2_11068,38.36834449
ADVE02_v2_11069,35.12839273
ADVE02_v2_11070,11.78678474
ADVE02_v2_11071,13.26131206
ADVE02_v2_11072,44.52951295
ADVE02_v2_11073,429.4625541
ADVE02_v2_11074,26.91952718
ADVE02_v2_11075,41.77329746
ADVE02_v2_11076,229880.7653
ADVE02_v2_11077,114.213321
ADVE02_v2_11078,167.5023802
ADVE02_v2_11079,465.5328426
ADVE02_v2_11080,131.6749383
ADVE02_v2_11081,372.0109203
ADVE02_v2_11082,371.0582869
ADVE02_v2_11083,133.6235079
ADVE02_v2_11084,24.36133124
ADVE02_v2_11085,15.86198296
ADVE02_v2_11086,2.891495877
ADVE02_v2_11087,931.9653878
ADVE02_v2_11088,900.9031106
ADVE02_v2_11089,469.9646958
ADVE02_v2_11090,234.3124437
ADVE02_v2_11091,57.41704373
ADVE02_v2_11092,112.7242696
ADVE02_v2_11093,30.15970098
ADVE02_v2_11094,24.79090851
ADVE02_v2_11095,50.30735131
ADVE02_v2_11096,14.45845144
ADVE02_v2_11097,20.61539917
ADVE02_v2_11098,27.71326933
ADVE02_v2_11099,135.3139776
ADVE02_v2_11100,23.22360404
ADVE02_v2_11101,12.40512836
ADVE02_v2_11102,13.16792109
ADVE02_v2_11103,4.884106947
ADVE02_v2_11104,2.083457586
ADVE02_v2_11105,1.593103274
ADVE02_v2_11106,0.803922938
ADVE02_v2_11107,3.09196451
ADVE02_v2_11108,2.586974406
ADVE02_v2_11109,2.199166687
ADVE02_v2_11110,3.79502143
ADVE02_v2_11111,4.903950602
ADVE02_v2_11112,7.571962237
ADVE02_v2_11113,27.77895353
ADVE02_v2_11114,17.06618218
ADVE02_v2_11115,7.175856688
ADVE02_v2_11116,80.01959523
ADVE02_v2_11117,168.6066135
ADVE02_v2_11118,155.2533532
ADVE02_v2_11119,656.6245444
ADVE02_v2_11120,193.7246004
ADVE02_v2_11121,103.0900269
ADVE02_v2_11122,101.8608328
ADVE02_v2_11123,322.2718807
ADVE02_v2_11124,360.969735
ADVE02_v2_11125,176.8197198
ADVE02_v2_11126,37.31013022
ADVE02_v2_11127,37.47134525
ADVE02_v2_11128,5.158195371
ADVE02_v2_11129,134.1599154
ADVE02_v2_11130,8.528026454
ADVE02_v2_11131,22.24656093
ADVE02_v2_11132,14.78247517
ADVE02_v2_11133,38.01329661
ADVE02_v2_11134,198.8795473
ADVE02_v2_11135,66.58013986
ADVE02_v2_11136,72.77888594
ADVE02_v2_11137,49.92200258
ADVE02_v2_11138,197.4539075
ADVE02_v2_11139,103.0138735
ADVE02_v2_11140,178.6087471
ADVE02_v2_11141,38.05813595
ADVE02_v2_11142,159.9348665
ADVE02_v2_11143,435.2980668
ADVE02_v2_11144,50.00341932
ADVE02_v2_11145,138.1370719
ADVE02_v2_11146,7.37777522
ADVE02_v2_11147,13.89999323
ADVE02_v2_11148,15.15051327
ADVE02_v2_11149,23.5494504
ADVE02_v2_11150,20.93010202
ADVE02_v2_11151,96.70270937
ADVE02_v2_11152,98.53909941
ADVE02_v2_11153,601.9923693
ADVE02_v2_11154,40.02247668
ADVE02_v2_11155,193.3062169
ADVE02_v2_11156,72.38538184
ADVE02_v2_11157,207.6599711
ADVE02_v2_11158,214.2571229
ADVE02_v2_11159,197.8578802
ADVE02_v2_11160,14.63967536
ADVE02_v2_11161,139.8238902
ADVE02_v2_11162,277.128207
ADVE02_v2_11163,208.6146776
ADVE02_v2_11164,89.76278396
ADVE02_v2_11165,121.0533734
ADVE02_v2_11166,9.160395643
ADVE02_v2_11167,9.952047543
ADVE02_v2_11168,85.2064116
ADVE02_v2_11169,78.50932962
ADVE02_v2_11170,35.6739474
ADVE02_v2_11171,5.684249671
ADVE02_v2_11172,29.93511231
ADVE02_v2_11173,66.62341628
ADVE02_v2_11174,26.1175735
ADVE02_v2_11175,37.57746942
ADVE02_v2_11176,67.44088035
ADVE02_v2_11177,137.0134326
ADVE02_v2_11178,216.548931
ADVE02_v2_11179,169.3877805
ADVE02_v2_11180,305.3321738
ADVE02_v2_11181,7.413075177
ADVE02_v2_11182,29.73714929
ADVE02_v2_11183,56.99016487
ADVE02_v2_11184,45.09330088
ADVE02_v2_11185,113.9778244
ADVE02_v2_11186,63.62739407
ADVE02_v2_11187,19.52505141
ADVE02_v2_11188,118.5048547
ADVE02_v2_11189,95.34823764
ADVE02_v2_11190,19.85975644
ADVE02_v2_11191,17.76823015
ADVE02_v2_11192,26.43714324
ADVE02_v2_11193,19.09182672
ADVE02_v2_11194,23.24936669
ADVE02_v2_11195,17.06390225
ADVE02_v2_11196,24.06456629
ADVE02_v2_11197,25.53241029
ADVE02_v2_11198,28.55477936
ADVE02_v2_11199,78.77380152
ADVE02_v2_11200,69.15277121
ADVE02_v2_11201,69.99515985
ADVE02_v2_11202,157.4277516
ADVE02_v2_11203,183.3823592
ADVE02_v2_11204,76.07864076
ADVE02_v2_11205,42.10690765
ADVE02_v2_11206,158.6418712
ADVE02_v2_11207,32.94941659
ADVE02_v2_11208,105.1404964
ADVE02_v2_11209,177.3344702
ADVE02_v2_11210,42.83156087
ADVE02_v2_11211,13.25930693
ADVE02_v2_11212,9.660685969
ADVE02_v2_11213,3.880150027
ADVE02_v2_11214,6.140752715
ADVE02_v2_11215,61.61045948
ADVE02_v2_11216,245.4758737
ADVE02_v2_11217,472.7397193
ADVE02_v2_11218,269.7382738
ADVE02_v2_11219,13.17924077
ADVE02_v2_11220,29.43767963
ADVE02_v2_11221,51.75477104
ADVE02_v2_11222,9.019817507
ADVE02_v2_11223,753.9922145
ADVE02_v2_11224,8.62717986
ADVE02_v2_11225,382.4411848
ADVE02_v2_11226,195.641505
ADVE02_v2_11227,15.57602133
ADVE02_v2_11228,9.795301649
ADVE02_v2_11229,43.39760668
ADVE02_v2_11230,14.12537525
ADVE02_v2_11231,5.695170389
ADVE02_v2_11232,11.56201846
ADVE02_v2_11233,99.84838441
ADVE02_v2_11234,9.090404775
ADVE02_v2_11235,2.341731529
ADVE02_v2_11236,15.24832005
ADVE02_v2_11237,14.39805087
ADVE02_v2_11238,11.11671479
ADVE02_v2_11239,16.2133658
ADVE02_v2_11240,18.47294826
ADVE02_v2_11241,65.33590507
ADVE02_v2_11242,11.23232834
ADVE02_v2_11243,17.12962646
ADVE02_v2_11244,30.53257204
ADVE02_v2_11245,35.21383723
ADVE02_v2_11246,42.24748252
ADVE02_v2_11247,183.7429824
ADVE02_v2_11248,65.32418408
ADVE02_v2_11249,72.40132627
ADVE02_v2_11250,43.60124409
ADVE02_v2_11251,8.619745369
ADVE02_v2_11252,8.150974903
ADVE02_v2_11253,38.12894649
ADVE02_v2_11254,13.8717829
ADVE02_v2_11255,44.70466631
ADVE02_v2_11256,17.0170817
ADVE02_v2_11257,27.00920256
ADVE02_v2_11258,13.35031118
ADVE02_v2_11259,15.73306065
ADVE02_v2_11260,15.79327997
ADVE02_v2_11261,10.50741645
ADVE02_v2_11262,3.496572614
ADVE02_v2_11263,5.674039492
ADVE02_v2_11264,3.890874977
ADVE02_v2_11265,169.8238197
ADVE02_v2_11266,53.39239634
ADVE02_v2_11267,39.4986019
ADVE02_v2_11268,44.52037771
ADVE02_v2_11269,15.7430259
ADVE02_v2_11270,11.91335492
ADVE02_v2_11271,4.15913374
ADVE02_v2_11272,3.513015916
ADVE02_v2_11273,2.505637918
ADVE02_v2_11274,7.392504263
ADVE02_v2_11275,2.303561219
ADVE02_v2_11276,3.99510373
ADVE02_v2_11277,10.72213407
ADVE02_v2_11278,7.373333974
ADVE02_v2_11279,1.740522317
ADVE02_v2_11280,0.951661242
ADVE02_v2_11281,1.244229618
ADVE02_v2_11282,4.165462027
ADVE02_v2_11283,60.85831427
ADVE02_v2_11284,157.4763175
ADVE02_v2_11285,1187.147123
ADVE02_v2_11286,311.0127714
ADVE02_v2_11287,38.12783028
ADVE02_v2_11288,80.52821311
ADVE02_v2_11289,140.5202515
ADVE02_v2_11290,12.26763353
ADVE02_v2_11291,137.5276288
ADVE02_v2_11292,11.59523382
ADVE02_v2_11293,168.1764918
ADVE02_v2_11294,313.9528284
ADVE02_v2_11295,127.0319747
ADVE02_v2_11296,70.80578893
ADVE02_v2_11297,100.1396353
ADVE02_v2_11298,379.5680195
ADVE02_v2_11299,120.0022771
ADVE02_v2_11300,129.9039496
ADVE02_v2_11301,10.80987836
ADVE02_v2_11302,99.02582115
ADVE02_v2_11303,53.923248
ADVE02_v2_11304,71.50299033
ADVE02_v2_11305,459.6273202
ADVE02_v2_11306,38.55443521
ADVE02_v2_11307,43.6807988
ADVE02_v2_11308,126.5765618
ADVE02_v2_11309,145.2884432
ADVE02_v2_11310,81.83264886
ADVE02_v2_11311,4.591387653
ADVE02_v2_11312,5.474360329
ADVE02_v2_11313,39.04141813
ADVE02_v2_11314,32.06275828
ADVE02_v2_11315,34.53848005
ADVE02_v2_11316,20.22174316
ADVE02_v2_11317,4.285818525
ADVE02_v2_11318,13.98296202
ADVE02_v2_11319,3.85502181
ADVE02_v2_11320,11.12543833
ADVE02_v2_11321,21.09000297
ADVE02_v2_11322,3.01530267
ADVE02_v2_11323,5.770979833
ADVE02_v2_11324,3.607005696
ADVE02_v2_11325,4.494930182
ADVE02_v2_11326,1.12528884
ADVE02_v2_11327,4.111240402
ADVE02_v2_11328,7.955588197
ADVE02_v2_11329,13.71571636
ADVE02_v2_11330,5.838167928
ADVE02_v2_11331,5.189837334
ADVE02_v2_11332,3.441215945
ADVE02_v2_11333,3.4480911
ADVE02_v2_11334,2.385572667
ADVE02_v2_11335,4.462757016
ADVE02_v2_11336,204.1931089
ADVE02_v2_11337,4.763965168
ADVE02_v2_11338,0.687063233
ADVE02_v2_11339,1.554212205
ADVE02_v2_11340,2.335122272
ADVE02_v2_11341,8.076793279
ADVE02_v2_11342,4.029605234
ADVE02_v2_11343,18.31607526
ADVE02_v2_11344,15.90463387
ADVE02_v2_11345,19.94623944
ADVE02_v2_11346,28.23675326
ADVE02_v2_11347,18.82104309
ADVE02_v2_11348,17.30366107
ADVE02_v2_11349,96.20794293
ADVE02_v2_11350,2.144147556
ADVE02_v2_11351,2.656479897
ADVE02_v2_11352,14.15035576
ADVE02_v2_11353,13.32420211
ADVE02_v2_11354,10.46216122
ADVE02_v2_11355,6.927480913
ADVE02_v2_11356,7.770106506
ADVE02_v2_11357,9.475040775
ADVE02_v2_11358,29.0061102
ADVE02_v2_11359,8.656249223
ADVE02_v2_11360,13.62319408
ADVE02_v2_11361,50.51510556
ADVE02_v2_11362,88.04534905
ADVE02_v2_11363,42.09687164
ADVE02_v2_11364,22.40008185
ADVE02_v2_11365,5.864204164
ADVE02_v2_11366,2.29127752
ADVE02_v2_11367,10.21427735
ADVE02_v2_11368,2.503679786
ADVE02_v2_11369,6.429021144
ADVE02_v2_11370,17.34568943
ADVE02_v2_11371,152.7933237
ADVE02_v2_11372,286.2090871
ADVE02_v2_11373,634.4659574
ADVE02_v2_11374,164.044886
ADVE02_v2_11375,10.67113863
ADVE02_v2_11376,27.31898141
ADVE02_v2_11377,28.01458973
ADVE02_v2_11378,206.7436192
ADVE02_v2_11379,166.4791909
ADVE02_v2_11380,9.026803309
ADVE02_v2_11381,11.85551089
ADVE02_v2_11382,27.14749667
ADVE02_v2_11383,84.34857243
ADVE02_v2_11384,26.83096259
ADVE02_v2_11385,53.55635418
ADVE02_v2_11386,349.8669092
ADVE02_v2_11387,154.9656488
ADVE02_v2_11388,123.0397543
ADVE02_v2_11389,58.76590587
ADVE02_v2_11390,34.70349733
ADVE02_v2_11391,180.2827441
ADVE02_v2_11392,4.166356225
ADVE02_v2_11393,170.3288923
ADVE02_v2_11394,119.1440933
ADVE02_v2_11395,249.6674187
ADVE02_v2_11396,35.37127047
ADVE02_v2_11397,33.10527539
ADVE02_v2_11398,32.34525937
ADVE02_v2_11399,76.22146177
ADVE02_v2_11400,124.5821774
ADVE02_v2_11401,641.5451637
ADVE02_v2_11402,27.2553853
ADVE02_v2_11403,21.21092208
ADVE02_v2_11404,9.076831866
ADVE02_v2_11405,6.800098473
ADVE02_v2_11406,112.7590184
ADVE02_v2_11407,283.3659108
ADVE02_v2_11408,28.02601426
ADVE02_v2_11409,11.59814566
ADVE02_v2_11410,22.59741919
ADVE02_v2_11411,17.1107055
ADVE02_v2_11412,6.907416812
ADVE02_v2_11413,5.89226647
ADVE02_v2_11414,4.765539437
ADVE02_v2_11415,9.370379588
ADVE02_v2_11416,147.1068864
ADVE02_v2_11417,24.26047126
ADVE02_v2_11418,15.35755932
ADVE02_v2_11419,85.44847432
ADVE02_v2_11420,39.49501511
ADVE02_v2_11421,73.51202673
ADVE02_v2_11422,131.8036377
ADVE02_v2_11423,33.8346488
ADVE02_v2_11424,248.9717777
ADVE02_v2_11425,15.80709339
ADVE02_v2_11426,125.4662373
ADVE02_v2_11427,48.41637665
ADVE02_v2_11428,111.8193934
ADVE02_v2_11429,32.08980376
ADVE02_v2_11430,41.59753479
ADVE02_v2_11431,17.46534096
ADVE02_v2_11432,95.09847099
ADVE02_v2_11433,51.12995983
ADVE02_v2_11434,5.382758554
ADVE02_v2_11435,53.08063947
ADVE02_v2_11436,10.69815094
ADVE02_v2_11437,23.53869226
ADVE02_v2_11438,51.85572239
ADVE02_v2_11439,187.1145879
ADVE02_v2_11440,23.80309629
ADVE02_v2_11441,14.16182829
ADVE02_v2_11442,42.76515431
ADVE02_v2_11443,575.8870482
ADVE02_v2_11444,25.44453525
ADVE02_v2_11445,22.62414566
ADVE02_v2_11446,25.46035184
ADVE02_v2_11447,46.90526411
ADVE02_v2_11448,5.323773399
ADVE02_v2_11449,17.02957143
ADVE02_v2_11450,159.7693235
ADVE02_v2_11451,14.82387082
ADVE02_v2_11452,137.2750378
ADVE02_v2_11453,152.2715364
ADVE02_v2_11454,310.7697153
ADVE02_v2_11455,128.936761
ADVE02_v2_11456,252.8793354
ADVE02_v2_11457,43.56951785
ADVE02_v2_11458,13.06060379
ADVE02_v2_11459,41.48338466
ADVE02_v2_11460,4.466682384
ADVE02_v2_11461,9.158028961
ADVE02_v2_11462,10.93173633
ADVE02_v2_11463,29.49008704
ADVE02_v2_11464,56.18432059
ADVE02_v2_11465,55.95255683
ADVE02_v2_11466,61.11884922
ADVE02_v2_11467,107.7800931
ADVE02_v2_11468,117.4395504
ADVE02_v2_11469,70.29410065
ADVE02_v2_11470,61.7732377
ADVE02_v2_11471,16.11201829
ADVE02_v2_11472,92.58562774
ADVE02_v2_11473,4478.587515
ADVE02_v2_11474,7762.402587
ADVE02_v2_11475,8222.965328
ADVE02_v2_11476,203.4605187
ADVE02_v2_11477,57.56617615
ADVE02_v2_11478,51.55391739
ADVE02_v2_11479,26.17942079
ADVE02_v2_11480,2.732909881
ADVE02_v2_11481,1.109213808
ADVE02_v2_11482,1.060666474
ADVE02_v2_11483,24.04981236
ADVE02_v2_11484,25.44245518
ADVE02_v2_11485,22.61141246
ADVE02_v2_11486,0.776598887
ADVE02_v2_11487,15.27269425
ADVE02_v2_11488,188.8861428
ADVE02_v2_11489,134.9394576
ADVE02_v2_11490,323.2989498
ADVE02_v2_11491,502.7575811
ADVE02_v2_11492,11.27436703
ADVE02_v2_11493,2.681308724
ADVE02_v2_11494,10.35261083
ADVE02_v2_11495,5.40513907
ADVE02_v2_11496,2.907578497
ADVE02_v2_11497,1.045203694
ADVE02_v2_11498,0.843199813
ADVE02_v2_11499,10.04301513
ADVE02_v2_11500,5.065470132
ADVE02_v2_11501,3.377226496
ADVE02_v2_11502,1.605505215
ADVE02_v2_11503,1.943518928
ADVE02_v2_11504,15.27422182
ADVE02_v2_11505,15.39873694
ADVE02_v2_11506,24.26319903
ADVE02_v2_11507,40.91027898
ADVE02_v2_11508,54.08374858
ADVE02_v2_11509,14.49002129
ADVE02_v2_11510,21.65006445
ADVE02_v2_11511,22.68682132
ADVE02_v2_11512,10.32330051
ADVE02_v2_11513,96.02676267
ADVE02_v2_11514,49.7677255
ADVE02_v2_11515,15.7221267
ADVE02_v2_11516,18.32279204
ADVE02_v2_11517,34.20164105
ADVE02_v2_11518,90.66027342
ADVE02_v2_11519,19.42357239
ADVE02_v2_11520,38.18985979
ADVE02_v2_11521,33.01775565
ADVE02_v2_11522,295.963589
ADVE02_v2_11523,102.3883382
ADVE02_v2_11524,40.40488288
ADVE02_v2_11525,74.28390919
ADVE02_v2_11526,227.8282387
ADVE02_v2_11527,47.08812562
ADVE02_v2_11528,43.84376888
ADVE02_v2_11529,28.41866239
ADVE02_v2_11530,33.50990923
ADVE02_v2_11531,65.47486662
ADVE02_v2_11532,17.2570472
ADVE02_v2_11533,25.59184213
ADVE02_v2_11534,30.17799472
ADVE02_v2_11535,11.09805817
ADVE02_v2_11536,32.02627885
ADVE02_v2_11537,5.799621317
ADVE02_v2_11538,3.990897782
ADVE02_v2_11539,10.16155921
ADVE02_v2_11540,1.347910934
ADVE02_v2_11541,5.004551872
ADVE02_v2_11542,20.69038873
ADVE02_v2_11543,76.27454668
ADVE02_v2_11544,23.20439
ADVE02_v2_11545,20.34007139
ADVE02_v2_11546,229.6295322
ADVE02_v2_11547,34.22140574
ADVE02_v2_11548,78.13841201
ADVE02_v2_11549,22.44019891
ADVE02_v2_11550,6.525203298
ADVE02_v2_11551,16.01251
ADVE02_v2_11552,28.9072314
ADVE02_v2_11553,20.32216746
ADVE02_v2_11554,18.50611082
ADVE02_v2_11555,61.44328572
ADVE02_v2_11556,55.24795899
