gene,value
ADVE02_v2_10450,21.90377592
ADVE02_v2_10451,120.2847627
ADVE02_v2_10452,472.9883102
ADVE02_v2_10453,136.7152681
ADVE02_v2_10454,123.9237707
ADVE02_v2_10455,104.53445
ADVE02_v2_10456,24.80863311
ADVE02_v2_10457,52.96791954
ADVE02_v2_10458,304.1249798
ADVE02_v2_10459,703.596548
ADVE02_v2_10460,325.2617737
ADVE02_v2_10461,55.07606255
ADVE02_v2_10462,16.17568651
ADVE02_v2_10463,77.75825426
ADVE02_v2_10464,37.28081708
ADVE02_v2_10465,12.30098652
ADVE02_v2_10466,128.4834441
ADVE02_v2_10467,41.95676446
ADVE02_v2_10468,42.13759294
ADVE02_v2_10469,33.99278548
ADVE02_v2_10470,27.89158005
ADVE02_v2_10471,31.93991443
ADVE02_v2_10472,44.23390596
ADVE02_v2_10473,13.40590164
ADVE02_v2_10474,5.693599982
ADVE02_v2_10475,24.26307623
ADVE02_v2_10476,4.257392694
ADVE02_v2_10477,57.57223074
ADVE02_v2_10478,295.0559729
ADVE02_v2_10479,5.796975857
ADVE02_v2_10480,5.1352628
ADVE02_v2_10481,15.04226799
ADVE02_v2_10482,14.5062299
ADVE02_v2_10483,31.30983959
ADVE02_v2_10484,6.119886748
ADVE02_v2_10485,4.533904369
ADVE02_v2_10486,8.965223967
ADVE02_v2_10487,11.88999966
ADVE02_v2_10488,5.259642852
ADVE02_v2_10489,9.400865825
ADVE02_v2_10490,8.9063679
ADVE02_v2_10491,10.98202953
ADVE02_v2_10492,14.97101812
ADVE02_v2_10493,8.334999678
ADVE02_v2_10494,2.303807682
ADVE02_v2_10495,3.902945622
ADVE02_v2_10496,3.91937476
ADVE02_v2_10497,4.622835394
ADVE02_v2_10498,13.69963545
ADVE02_v2_10499,9.838107522
ADVE02_v2_10500,27.92220526
ADVE02_v2_10501,135.7904358
ADVE02_v2_10502,146.4329434
ADVE02_v2_10503,100.824737
ADVE02_v2_10504,24.03452906
ADVE02_v2_10505,63.02041993
ADVE02_v2_10506,97.27046851
ADVE02_v2_10507,62.09336852
ADVE02_v2_10508,46.95933458
ADVE02_v2_10509,63.82451626
ADVE02_v2_10510,32.48161493
ADVE02_v2_10511,18.90682077
ADVE02_v2_10512,7.902077775
ADVE02_v2_10513,21.39412637
ADVE02_v2_10514,10.87510859
ADVE02_v2_10515,47.07610228
ADVE02_v2_10516,202.5772763
ADVE02_v2_10517,106.2855443
ADVE02_v2_10518,315.9230985
ADVE02_v2_10519,18.09087359
ADVE02_v2_10520,57.9324057
ADVE02_v2_10521,30.78739069
ADVE02_v2_10522,19.32505607
ADVE02_v2_10523,361.7826092
ADVE02_v2_10524,124.2576208
ADVE02_v2_10525,17.92685481
ADVE02_v2_10526,8.637715509
ADVE02_v2_10527,58.15306435
ADVE02_v2_10528,84.52418208
ADVE02_v2_10529,17.12668055
ADVE02_v2_10530,28.69213847
ADVE02_v2_10531,98.77137292
ADVE02_v2_10532,83.65025455
ADVE02_v2_10533,18.67813404
ADVE02_v2_10534,33.33432966
ADVE02_v2_10535,12.12602453
ADVE02_v2_10536,40.15104862
ADVE02_v2_10537,39.04793085
ADVE02_v2_10538,23.23778622
ADVE02_v2_10539,17.74433396
ADVE02_v2_10540,37.12469603
ADVE02_v2_10541,58.52836675
ADVE02_v2_10542,32.23337159
ADVE02_v2_10543,31.23368828
ADVE02_v2_10544,34.29254442
ADVE02_v2_10545,47.22039766
ADVE02_v2_10546,128.8994875
ADVE02_v2_10547,177.2597515
ADVE02_v2_10548,26.98262436
ADVE02_v2_10549,46.02923362
ADVE02_v2_10550,44.55846583
ADVE02_v2_10551,21.86588859
ADVE02_v2_10552,11.80218438
ADVE02_v2_10553,47.91717744
ADVE02_v2_10554,135.1817067
ADVE02_v2_10555,54.44157144
ADVE02_v2_10556,65.89483276
ADVE02_v2_10557,385.718767
ADVE02_v2_10558,180.3379711
ADVE02_v2_10559,62.67940016
ADVE02_v2_10560,27.76222454
ADVE02_v2_10561,118.5277597
ADVE02_v2_10562,286.5284674
ADVE02_v2_10563,168.3117853
ADVE02_v2_10564,191.4663977
ADVE02_v2_10565,47.35591127
ADVE02_v2_10566,87.9582996
ADVE02_v2_10567,48.58575284
ADVE02_v2_10568,36.97139814
ADVE02_v2_10569,43.96154233
ADVE02_v2_10570,105.5840298
ADVE02_v2_10571,67.19236428
ADVE02_v2_10572,35.78742785
ADVE02_v2_10573,13.00335204
ADVE02_v2_10574,6.259866042
ADVE02_v2_10575,24.05490599
ADVE02_v2_10576,31.1942468
ADVE02_v2_10577,118.5189175
ADVE02_v2_10578,188.072773
ADVE02_v2_10579,66.54548964
ADVE02_v2_10580,80.46069724
ADVE02_v2_10581,71.06449479
ADVE02_v2_10582,90.49856462
ADVE02_v2_10583,73.35396532
ADVE02_v2_10584,61.31071721
ADVE02_v2_10585,101.5101362
ADVE02_v2_10586,145.885554
ADVE02_v2_10587,74.79387776
ADVE02_v2_10588,656.1439419
ADVE02_v2_10589,639.170013
ADVE02_v2_10590,461.6804358
ADVE02_v2_10591,721.6637477
ADVE02_v2_10592,377.0074404
ADVE02_v2_10593,21.58962156
ADVE02_v2_10594,69.31026389
ADVE02_v2_10595,42.89397904
ADVE02_v2_10596,138.482933
ADVE02_v2_10597,56.80361082
ADVE02_v2_10598,62.30273727
ADVE02_v2_10599,13.06142372
ADVE02_v2_10600,39.78328035
ADVE02_v2_10601,21.17619025
ADVE02_v2_10602,22.55672991
ADVE02_v2_10603,14.70337812
ADVE02_v2_10604,50.08908659
ADVE02_v2_10605,126.9706875
ADVE02_v2_10606,59.00968553
ADVE02_v2_10607,18.31988508
ADVE02_v2_10608,69.94617966
ADVE02_v2_10609,184.3226291
ADVE02_v2_10610,894.085208
ADVE02_v2_10611,34.86072795
ADVE02_v2_10612,41.98382362
ADVE02_v2_10613,31.75158178
ADVE02_v2_10614,37.11745342
ADVE02_v2_10615,387.073166
ADVE02_v2_10616,35.42257804
ADVE02_v2_10617,18.35154102
ADVE02_v2_10618,12.64839059
ADVE02_v2_10619,12.44989325
ADVE02_v2_10620,11.89642326
ADVE02_v2_10621,9.783271081
ADVE02_v2_10622,30.97297524
ADVE02_v2_10623,52.73749856
ADVE02_v2_10624,336.6194456
ADVE02_v2_10625,191.1223051
ADVE02_v2_10626,324.4179841
ADVE02_v2_10627,95.51363545
ADVE02_v2_10628,63.91352201
ADVE02_v2_10629,47.1039675
ADVE02_v2_10630,31.60869887
ADVE02_v2_10631,30.46530453
ADVE02_v2_10632,8.658945318
ADVE02_v2_10633,26.21119055
ADVE02_v2_10634,17.87946097
ADVE02_v2_10635,39.7768316
ADVE02_v2_10636,25.15399861
ADVE02_v2_10637,4.409957066
ADVE02_v2_10638,8.244926898
ADVE02_v2_10639,84.27162083
ADVE02_v2_10640,193.5234216
ADVE02_v2_10641,179.599252
ADVE02_v2_10642,228.4919583
ADVE02_v2_10643,31.07391707
ADVE02_v2_10644,27.15563638
ADVE02_v2_10645,28.14372262
ADVE02_v2_10646,16.95084724
ADVE02_v2_10647,31.13948287
ADVE02_v2_10648,42.09387333
ADVE02_v2_10649,47.48053961
ADVE02_v2_10650,31.74681897
ADVE02_v2_10651,101.103564
ADVE02_v2_10652,99.41415828
ADVE02_v2_10653,383.9997144
ADVE02_v2_10654,28.80739071
ADVE02_v2_10655,559.8819394
ADVE02_v2_10656,47.07384708
ADVE02_v2_10657,31.82853395
ADVE02_v2_10658,37.32650787
ADVE02_v2_10659,47.93917369
ADVE02_v2_10660,28.74464857
ADVE02_v2_10661,67.17864025
ADVE02_v2_10662,63.26249678
ADVE02_v2_10663,38.93061204
ADVE02_v2_10664,13.41275529
ADVE02_v2_10665,3497.082901
ADVE02_v2_10666,25.05696883
ADVE02_v2_10667,16.21862023
ADVE02_v2_10668,9.917144363
ADVE02_v2_10669,4.560278293
ADVE02_v2_10670,9.180619603
ADVE02_v2_10671,52.39807969
ADVE02_v2_10672,50.68685713
ADVE02_v2_10673,41.34365681
ADVE02_v2_10674,17.96793699
ADVE02_v2_10675,2.298977409
ADVE02_v2_10676,15.7941696
ADVE02_v2_10677,15.75660595
ADVE02_v2_10678,72.85317503
ADVE02_v2_10679,45.56413755
ADVE02_v2_10680,8.116129183
ADVE02_v2_10681,7.673867775
ADVE02_v2_10682,19.37610889
ADVE02_v2_10683,356.9283099
ADVE02_v2_10684,59.11390783
ADVE02_v2_10685,42.67081796
ADVE02_v2_10686,68.18183085
ADVE02_v2_10687,39.46813323
ADVE02_v2_10688,1.001499564
ADVE02_v2_10689,81.22451266
ADVE02_v2_10690,161.1965399
ADVE02_v2_10691,131.3364464
ADVE02_v2_10692,69.34056946
ADVE02_v2_10693,11.83920949
ADVE02_v2_10694,29.49631331
ADVE02_v2_10695,136.8838258
ADVE02_v2_10696,134.6580016
ADVE02_v2_10697,36.21410352
ADVE02_v2_10698,10.28322154
ADVE02_v2_10699,6.97602307
ADVE02_v2_10700,9.322075252
ADVE02_v2_10701,1028.531342
ADVE02_v2_10702,259.8776365
ADVE02_v2_10703,39.57621603
ADVE02_v2_10704,5.181266176
ADVE02_v2_10705,16.75806199
ADVE02_v2_10706,21.38606375
ADVE02_v2_10707,14.28089036
ADVE02_v2_10708,16.90883936
ADVE02_v2_10709,95.26612682
ADVE02_v2_10710,68.68086793
ADVE02_v2_10711,26.94042652
ADVE02_v2_10712,19.29148695
ADVE02_v2_10713,230.9333473
ADVE02_v2_10714,287.2807098
ADVE02_v2_10715,150.6194119
ADVE02_v2_10716,39.8419842
ADVE02_v2_10717,44.29409757
ADVE02_v2_10718,40.31461641
ADVE02_v2_10719,74.00596181
ADVE02_v2_10720,30.67056657
ADVE02_v2_10721,108.3453467
ADVE02_v2_10722,85.90736126
ADVE02_v2_10723,70.44873171
ADVE02_v2_10724,20.44109922
ADVE02_v2_10725,23.14704437
ADVE02_v2_10726,199.2425848
ADVE02_v2_10727,39.86434837
ADVE02_v2_10728,95.24340031
ADVE02_v2_10729,28.55215696
ADVE02_v2_10730,71.4962806
ADVE02_v2_10731,115.9424252
ADVE02_v2_10732,40.57965239
ADVE02_v2_10733,93.75322412
ADVE02_v2_10734,39.54959156
ADVE02_v2_10735,25.24241245
ADVE02_v2_10736,24.46830068
ADVE02_v2_10737,57.86009652
ADVE02_v2_10738,39.890555
ADVE02_v2_10739,12.56132103
ADVE02_v2_10740,176.7488506
ADVE02_v2_10741,39.40393822
ADVE02_v2_10742,76.38452459
ADVE02_v2_10743,54.03717947
ADVE02_v2_10744,811.9454084
ADVE02_v2_10745,424.2505553
ADVE02_v2_10746,55.20767843
ADVE02_v2_10747,248.4182096
ADVE02_v2_10748,23.95951666
ADVE02_v2_10749,260.1697216
ADVE02_v2_10750,423.1438925
ADVE02_v2_10751,126.482918
ADVE02_v2_10752,16.78401443
ADVE02_v2_10753,45.91745683
ADVE02_v2_10754,1661.477024
ADVE02_v2_10755,63.96020622
ADVE02_v2_10756,120.2792674
ADVE02_v2_10757,25.97875634
ADVE02_v2_10758,21.43606456
ADVE02_v2_10759,196.8162067
ADVE02_v2_10760,407.5420063
ADVE02_v2_10761,81.37145832
ADVE02_v2_10762,24.12346394
ADVE02_v2_10763,61.12089212
ADVE02_v2_10764,85.65623346
ADVE02_v2_10765,175.1376182
ADVE02_v2_10766,13.64177907
ADVE02_v2_10767,55.40707939
ADVE02_v2_10768,16.64988645
ADVE02_v2_10769,7.500567288
ADVE02_v2_10770,8.363376717
ADVE02_v2_10771,4.805288795
ADVE02_v2_10772,5.740581017
ADVE02_v2_10773,51.88975053
ADVE02_v2_10774,119.8156855
ADVE02_v2_10775,232.0084152
ADVE02_v2_10776,104.4101387
ADVE02_v2_10777,441.3949998
ADVE02_v2_10778,1782.716487
ADVE02_v2_10779,1257.405701
