gene,value
ADVE02_v2_10379,60.07604871
ADVE02_v2_10380,195.6397371
ADVE02_v2_10381,473.7138834
ADVE02_v2_10382,61.50266288
ADVE02_v2_10383,55.39913528
ADVE02_v2_10384,84.48868907
ADVE02_v2_10385,64.62615581
ADVE02_v2_10386,211.3464224
ADVE02_v2_10387,863.576876
ADVE02_v2_10388,157.6968508
ADVE02_v2_10389,239.4925255
ADVE02_v2_10390,167.3508038
ADVE02_v2_10391,259.0445565
ADVE02_v2_10392,34.36958974
ADVE02_v2_10393,222.3776964
ADVE02_v2_10394,686.1368329
ADVE02_v2_10395,165.1198665
ADVE02_v2_10396,787.8022551
ADVE02_v2_10397,655.4054321
ADVE02_v2_10398,561.3903663
ADVE02_v2_10399,6175.458095
ADVE02_v2_10400,7042.228178
ADVE02_v2_10402,14817.0705
ADVE02_v2_10403,20.82807482
ADVE02_v2_10404,708.8489016
ADVE02_v2_10405,24.00288595
ADVE02_v2_10406,18.41972998
ADVE02_v2_10407,22.5742011
ADVE02_v2_10408,21.11177199
ADVE02_v2_10409,19.06185671
ADVE02_v2_10410,20.16767219
ADVE02_v2_10411,30.86880223
ADVE02_v2_10412,123.240086
ADVE02_v2_10413,13.54634669
ADVE02_v2_10414,56.92705973
ADVE02_v2_10415,166.6938581
ADVE02_v2_10416,94.40735403
ADVE02_v2_10417,178.0010269
ADVE02_v2_10418,258.526535
ADVE02_v2_10419,94.71625905
ADVE02_v2_10420,324.4576752
ADVE02_v2_10421,1208.452072
ADVE02_v2_10422,2.569594688
ADVE02_v2_10423,5.521780879
ADVE02_v2_10424,195.958376
ADVE02_v2_10425,116.3509186
ADVE02_v2_10426,159.6925538
ADVE02_v2_10427,403.7305117
ADVE02_v2_10428,87.154126
ADVE02_v2_10429,96.82244252
ADVE02_v2_10430,33.82368362
ADVE02_v2_10431,36.31961418
ADVE02_v2_10432,124.4477788
ADVE02_v2_10433,78.80305672
ADVE02_v2_10434,2795.361401
ADVE02_v2_10435,291.9344661
ADVE02_v2_10436,58.10794789
ADVE02_v2_10437,147.5657623
ADVE02_v2_10438,69.01248173
ADVE02_v2_10439,46.95696057
ADVE02_v2_10440,79.40099763
ADVE02_v2_10441,19.40383165
ADVE02_v2_10442,31.25773606
ADVE02_v2_10443,135.2844421
ADVE02_v2_10444,24.0653199
ADVE02_v2_10445,36.31533356
ADVE02_v2_10446,59.26547382
ADVE02_v2_10447,91.4409982
ADVE02_v2_10448,55.41529888
ADVE02_v2_10449,29.70517772
ADVE02_v2_10450,20.65988568
ADVE02_v2_10451,282.1520223
ADVE02_v2_10452,674.5493998
ADVE02_v2_10453,161.4718684
ADVE02_v2_10454,95.57083347
ADVE02_v2_10455,65.50446203
ADVE02_v2_10456,37.11864969
ADVE02_v2_10457,86.83123377
ADVE02_v2_10458,360.9235805
ADVE02_v2_10459,1254.516545
ADVE02_v2_10460,486.5901519
ADVE02_v2_10461,53.107401
ADVE02_v2_10462,27.59863352
ADVE02_v2_10463,127.4667307
ADVE02_v2_10464,56.50259707
ADVE02_v2_10465,17.95456307
ADVE02_v2_10466,142.9981068
ADVE02_v2_10467,73.17029532
ADVE02_v2_10468,82.00185554
ADVE02_v2_10469,40.8394208
ADVE02_v2_10470,46.74170153
ADVE02_v2_10471,63.56095663
ADVE02_v2_10472,87.43666001
ADVE02_v2_10473,24.35937336
ADVE02_v2_10474,5.247073713
ADVE02_v2_10475,58.1988128
ADVE02_v2_10476,8.749719198
ADVE02_v2_10477,64.56481462
ADVE02_v2_10478,190.1122527
ADVE02_v2_10479,8.235160571
ADVE02_v2_10480,9.130330584
ADVE02_v2_10481,21.08449084
ADVE02_v2_10482,23.57053726
ADVE02_v2_10483,54.42090906
ADVE02_v2_10484,16.78027442
ADVE02_v2_10485,8.146405783
ADVE02_v2_10486,16.00848294
ADVE02_v2_10487,20.29096174
ADVE02_v2_10488,12.93295033
ADVE02_v2_10489,16.6125737
ADVE02_v2_10490,17.38464897
ADVE02_v2_10491,23.75939153
ADVE02_v2_10492,27.39820012
ADVE02_v2_10493,13.06382917
ADVE02_v2_10494,4.139550154
ADVE02_v2_10495,7.782724232
ADVE02_v2_10496,7.126385559
ADVE02_v2_10497,6.308130951
ADVE02_v2_10498,20.92824422
ADVE02_v2_10499,15.55470943
ADVE02_v2_10500,26.75598827
ADVE02_v2_10501,91.08476864
ADVE02_v2_10502,106.6749071
ADVE02_v2_10503,99.29041448
ADVE02_v2_10504,40.11411031
ADVE02_v2_10505,91.27674117
ADVE02_v2_10506,74.70311071
ADVE02_v2_10507,42.99147116
ADVE02_v2_10508,33.73542764
ADVE02_v2_10509,62.2463736
ADVE02_v2_10510,33.52385879
ADVE02_v2_10511,25.16062914
ADVE02_v2_10512,8.011576618
ADVE02_v2_10513,26.77336144
ADVE02_v2_10514,12.84357626
ADVE02_v2_10515,68.91079556
ADVE02_v2_10516,284.1940958
ADVE02_v2_10517,159.0819734
ADVE02_v2_10518,524.0345626
ADVE02_v2_10519,36.70862814
ADVE02_v2_10520,122.2419306
ADVE02_v2_10521,36.44129288
ADVE02_v2_10522,23.49681655
ADVE02_v2_10523,391.2710915
ADVE02_v2_10524,126.2070728
ADVE02_v2_10525,24.79987494
ADVE02_v2_10526,15.33697512
ADVE02_v2_10527,37.26476062
ADVE02_v2_10528,168.3833288
ADVE02_v2_10529,33.33069089
ADVE02_v2_10530,44.47970889
ADVE02_v2_10531,183.3242325
ADVE02_v2_10532,96.94097628
ADVE02_v2_10533,23.5268057
ADVE02_v2_10534,49.44227051
ADVE02_v2_10535,12.93162436
ADVE02_v2_10536,40.17384107
ADVE02_v2_10537,29.61829046
ADVE02_v2_10538,12.31225877
ADVE02_v2_10539,11.93489194
ADVE02_v2_10540,27.83827691
ADVE02_v2_10541,37.78395751
ADVE02_v2_10542,19.1948868
ADVE02_v2_10543,18.94180302
ADVE02_v2_10544,21.54526486
ADVE02_v2_10545,29.49750986
ADVE02_v2_10546,65.68877183
ADVE02_v2_10547,70.8333158
ADVE02_v2_10548,30.66477422
ADVE02_v2_10549,62.73826559
ADVE02_v2_10550,68.52803979
ADVE02_v2_10551,25.31875112
ADVE02_v2_10552,17.08112889
ADVE02_v2_10553,71.20577231
ADVE02_v2_10554,196.5668322
ADVE02_v2_10555,87.40073554
ADVE02_v2_10556,105.9341651
ADVE02_v2_10557,626.6076582
ADVE02_v2_10558,304.8752258
ADVE02_v2_10559,123.2398435
ADVE02_v2_10560,56.26971099
ADVE02_v2_10561,217.3702686
ADVE02_v2_10562,548.140876
ADVE02_v2_10563,268.4880386
ADVE02_v2_10564,313.3451698
ADVE02_v2_10565,92.18726445
ADVE02_v2_10566,132.5225237
ADVE02_v2_10567,65.99307898
ADVE02_v2_10568,51.84873085
ADVE02_v2_10569,76.00768694
ADVE02_v2_10570,155.6407624
ADVE02_v2_10571,80.57422109
ADVE02_v2_10572,43.22656159
ADVE02_v2_10573,16.39971402
ADVE02_v2_10574,9.485394841
ADVE02_v2_10575,31.51481364
ADVE02_v2_10576,63.9698684
ADVE02_v2_10577,200.7685319
ADVE02_v2_10578,318.3326979
ADVE02_v2_10579,141.1609097
ADVE02_v2_10580,162.2027914
ADVE02_v2_10581,143.5819222
ADVE02_v2_10582,162.0225644
ADVE02_v2_10583,120.6583076
ADVE02_v2_10584,93.24223267
ADVE02_v2_10585,154.5592422
ADVE02_v2_10586,230.2085342
ADVE02_v2_10587,167.7490104
ADVE02_v2_10588,1648.786231
ADVE02_v2_10589,1615.683254
ADVE02_v2_10590,1037.049422
ADVE02_v2_10591,1560.424327
ADVE02_v2_10592,814.997709
ADVE02_v2_10593,43.19104621
ADVE02_v2_10594,122.0587118
ADVE02_v2_10595,68.42405924
ADVE02_v2_10596,254.8329026
ADVE02_v2_10597,50.68378599
ADVE02_v2_10598,40.02903033
ADVE02_v2_10599,18.91969546
ADVE02_v2_10600,52.91697466
ADVE02_v2_10601,35.11954753
ADVE02_v2_10602,28.09612284
ADVE02_v2_10603,30.15554616
ADVE02_v2_10604,84.71018885
ADVE02_v2_10605,168.2028352
ADVE02_v2_10606,118.2394178
ADVE02_v2_10607,35.8701631
ADVE02_v2_10608,91.22045003
ADVE02_v2_10609,414.9018958
ADVE02_v2_10610,1683.32795
ADVE02_v2_10611,45.15398572
ADVE02_v2_10612,33.42800412
ADVE02_v2_10613,64.16511407
ADVE02_v2_10614,48.55158096
ADVE02_v2_10615,466.4781796
ADVE02_v2_10616,63.57783756
ADVE02_v2_10617,33.60610368
ADVE02_v2_10618,22.89749379
ADVE02_v2_10619,25.45154772
ADVE02_v2_10620,20.44162217
ADVE02_v2_10621,18.13449545
ADVE02_v2_10622,52.03905345
ADVE02_v2_10623,88.63552242
ADVE02_v2_10624,455.1309788
ADVE02_v2_10625,340.6397199
ADVE02_v2_10626,349.1183942
ADVE02_v2_10627,169.7363688
ADVE02_v2_10628,84.92070888
ADVE02_v2_10629,54.13701127
ADVE02_v2_10630,47.27592231
ADVE02_v2_10631,36.43415336
ADVE02_v2_10632,12.70638544
ADVE02_v2_10633,40.13917349
ADVE02_v2_10634,31.39579825
ADVE02_v2_10635,47.81206613
ADVE02_v2_10636,25.98774121
ADVE02_v2_10637,3.970418357
ADVE02_v2_10638,12.88853355
ADVE02_v2_10639,138.3819537
ADVE02_v2_10640,378.5169915
ADVE02_v2_10641,333.8539669
ADVE02_v2_10642,418.1167198
ADVE02_v2_10643,11.92846404
ADVE02_v2_10644,20.26552672
ADVE02_v2_10645,23.91066872
ADVE02_v2_10646,19.27508761
ADVE02_v2_10647,35.48994742
ADVE02_v2_10648,56.12627342
ADVE02_v2_10649,79.65868821
ADVE02_v2_10650,34.59680404
ADVE02_v2_10651,88.99762094
ADVE02_v2_10652,173.9193692
ADVE02_v2_10653,518.6196594
ADVE02_v2_10654,50.45505297
ADVE02_v2_10655,1265.337411
ADVE02_v2_10656,52.27782352
ADVE02_v2_10657,39.85259397
ADVE02_v2_10658,46.57145874
ADVE02_v2_10659,61.99168854
ADVE02_v2_10660,35.24974974
ADVE02_v2_10661,118.3745125
ADVE02_v2_10662,162.8338306
ADVE02_v2_10663,93.3439711
ADVE02_v2_10664,23.0525458
ADVE02_v2_10665,4429.920634
ADVE02_v2_10666,48.90011106
ADVE02_v2_10667,32.12917341
ADVE02_v2_10668,21.41936125
ADVE02_v2_10669,8.753142937
ADVE02_v2_10670,18.58859934
ADVE02_v2_10671,73.8375774
ADVE02_v2_10672,91.858078
ADVE02_v2_10673,40.32652396
ADVE02_v2_10674,17.24817729
ADVE02_v2_10675,3.26649479
ADVE02_v2_10676,7.653143186
ADVE02_v2_10677,4.672094741
ADVE02_v2_10678,145.3488734
ADVE02_v2_10679,90.896294
ADVE02_v2_10680,15.88581558
ADVE02_v2_10681,21.89284402
ADVE02_v2_10682,49.87512483
ADVE02_v2_10683,426.9225978
ADVE02_v2_10684,126.2535985
ADVE02_v2_10685,37.96510903
ADVE02_v2_10686,50.95902172
ADVE02_v2_10687,33.79181439
ADVE02_v2_10688,2.443048741
ADVE02_v2_10689,141.4380347
ADVE02_v2_10690,232.5174892
ADVE02_v2_10691,136.0281246
ADVE02_v2_10692,69.44306548
ADVE02_v2_10693,10.59599061
ADVE02_v2_10694,37.46571299
ADVE02_v2_10695,150.342049
ADVE02_v2_10696,207.8275935
ADVE02_v2_10697,47.26250111
ADVE02_v2_10698,16.24802397
ADVE02_v2_10699,7.891767718
ADVE02_v2_10700,11.45290297
ADVE02_v2_10701,2163.303742
ADVE02_v2_10702,545.5197974
ADVE02_v2_10703,88.87680824
ADVE02_v2_10704,7.406081616
ADVE02_v2_10705,20.98038002
ADVE02_v2_10706,18.41561457
ADVE02_v2_10707,19.58951702
ADVE02_v2_10708,23.73749543
ADVE02_v2_10709,178.7430827
ADVE02_v2_10710,66.17790739
ADVE02_v2_10711,42.2761718
ADVE02_v2_10712,26.90155863
ADVE02_v2_10713,161.8064649
ADVE02_v2_10714,416.4759227
ADVE02_v2_10715,161.3320313
ADVE02_v2_10716,54.76706898
ADVE02_v2_10717,69.44770502
ADVE02_v2_10718,58.42396563
ADVE02_v2_10719,68.05033418
ADVE02_v2_10720,59.86472226
ADVE02_v2_10721,139.1928455
ADVE02_v2_10722,121.1055581
ADVE02_v2_10723,123.8635329
ADVE02_v2_10724,30.23483427
ADVE02_v2_10725,37.1414682
ADVE02_v2_10726,335.5044043
ADVE02_v2_10727,73.93381666
ADVE02_v2_10728,170.021683
ADVE02_v2_10729,29.23336407
ADVE02_v2_10730,61.29487181
ADVE02_v2_10731,100.3188254
ADVE02_v2_10732,32.20406332
ADVE02_v2_10733,47.47315432
ADVE02_v2_10734,44.03812934
ADVE02_v2_10735,29.88798091
ADVE02_v2_10736,38.68675075
ADVE02_v2_10737,86.70340505
ADVE02_v2_10738,72.96015224
ADVE02_v2_10739,21.97880119
ADVE02_v2_10740,208.3748809
ADVE02_v2_10741,95.91315249
ADVE02_v2_10742,130.3082873
ADVE02_v2_10743,82.21684586
ADVE02_v2_10744,656.1599905
ADVE02_v2_10745,402.5605242
ADVE02_v2_10746,58.67990489
ADVE02_v2_10747,219.1204361
ADVE02_v2_10748,43.09314064
ADVE02_v2_10749,534.0308485
ADVE02_v2_10750,868.4562818
ADVE02_v2_10751,266.0855143
ADVE02_v2_10752,31.98582328
ADVE02_v2_10753,75.72907693
ADVE02_v2_10754,967.8492003
ADVE02_v2_10755,49.64058184
ADVE02_v2_10756,170.648028
ADVE02_v2_10757,53.17073195
ADVE02_v2_10758,46.7800867
ADVE02_v2_10759,289.8497677
ADVE02_v2_10760,572.4212418
ADVE02_v2_10761,98.48894791
ADVE02_v2_10762,45.03501614
ADVE02_v2_10763,135.274304
ADVE02_v2_10764,162.3469959
ADVE02_v2_10765,275.6159555
ADVE02_v2_10766,15.96279534
ADVE02_v2_10767,98.17915576
ADVE02_v2_10768,15.98566507
ADVE02_v2_10769,10.91822008
ADVE02_v2_10770,9.877834751
ADVE02_v2_10771,7.023804781
ADVE02_v2_10772,9.058804731
ADVE02_v2_10773,89.3092493
ADVE02_v2_10774,127.898365
ADVE02_v2_10775,310.9240443
ADVE02_v2_10776,87.11220998
ADVE02_v2_10777,377.3652186
ADVE02_v2_10778,2881.363856
ADVE02_v2_10779,1999.655488
